variant_id,lemma,type,en_US,en_GB,en_AU,en_CA,notes,source
spelling_only-04059,hypoxemic,spelling_only,hypoxemic,hypoxaemic,,,,scowl_varcon
spelling_only-04060,ichorrhea,spelling_only,ichorrhea,ichorrhoea,,,,scowl_varcon
spelling_only-04061,ichorrhemia,spelling_only,ichorrhemia,ichorrhaemia,,,,scowl_varcon
spelling_only-04062,idolaster,spelling_only,idolaster,idolastre,,,,scowl_varcon
spelling_only-04063,ileocecal,spelling_only,ileocecal,ileocaecal,,,,scowl_varcon
spelling_only-04064,impasted,spelling_only,impasted,impastoed,,,,scowl_varcon
spelling_only-04065,imperscriptible,spelling_only,imperscriptible,imprescriptible,,,,scowl_varcon
spelling_only-04066,improvizatorize,spelling_only,improvizatorize,improvisatorise,,,,scowl_varcon
spelling_only-04067,improvizatorizes,spelling_only,improvizatorizes,improvisatorises,,,,scowl_varcon
spelling_only-04068,incenter,spelling_only,incenter,incentre,,,,scowl_varcon
spelling_only-04069,incenters,spelling_only,incenters,incentres,,,,scowl_varcon
spelling_only-04070,incerate,spelling_only,incerate,increate,,,,scowl_varcon
spelling_only-04071,indigene,spelling_only,indigene,indigenae,,,,scowl_varcon
spelling_only-04072,indraft,spelling_only,indraft,indraught,,indraft,,scowl_varcon
spelling_only-04074,indraft's,spelling_only,indraft's,indraught's,,indraft's,,scowl_varcon
spelling_only-04073,indrafts,spelling_only,indrafts,indraughts,,indrafts,,scowl_varcon
spelling_only-04075,inesthetic,spelling_only,inesthetic,inaesthetic,,,,scowl_varcon
spelling_only-04076,infere,spelling_only,infere,infree,,,,scowl_varcon
spelling_only-04079,initialer,spelling_only,initialer,initialler,,,,scowl_varcon
spelling_only-04081,initialer's,spelling_only,initialer's,initialler's,,,,scowl_varcon
spelling_only-04080,initialers,spelling_only,initialers,initiallers,,,,scowl_varcon
spelling_only-04084,installment's,spelling_only,installment's,instalment's,,instalment's,,scowl_varcon
spelling_only-04085,interhemal,spelling_only,interhemal,interhaemal,,,,scowl_varcon
spelling_only-04086,interjudgment,spelling_only,interjudgment,interjudgement,,,,scowl_varcon
spelling_only-04088,interjudgment's,spelling_only,interjudgment's,interjudgement's,,,,scowl_varcon
spelling_only-04087,interjudgments,spelling_only,interjudgments,interjudgements,,,,scowl_varcon
spelling_only-04089,intime,spelling_only,intime,intimae,,,,scowl_varcon
spelling_only-04090,invigor,spelling_only,invigor,invigour,,,,scowl_varcon
spelling_only-04091,ipomea,spelling_only,ipomea,ipomoea,,,,scowl_varcon
spelling_only-04092,ischemia,spelling_only,ischemia,ischaemia,,ischemia,,scowl_varcon
spelling_only-04094,ischemia's,spelling_only,ischemia's,ischaemia's,,ischemia's,,scowl_varcon
spelling_only-04093,ischemias,spelling_only,ischemias,ischaemias,,ischemias,,scowl_varcon
spelling_only-04095,ischemic,spelling_only,ischemic,ischaemic,,ischemic,,scowl_varcon
spelling_only-04096,jacobean,spelling_only,jacobean,jacobaean,,,,scowl_varcon
spelling_only-04098,jeweler's,spelling_only,jeweler's,jeweller's,,,,scowl_varcon
spelling_only-04100,jeweleries,spelling_only,jeweleries,jewelleries,,,,scowl_varcon
spelling_only-04097,jeweling,spelling_only,jeweling,jewelling,,,,scowl_varcon
spelling_only-06684,jewelry's,spelling_only,jewelry's,jewellery's,,jewellery's,,scowl_varcon
spelling_only-04102,jibe,spelling_only,jibe,gybe,,gybe,,scowl_varcon
spelling_only-04106,jibe's,spelling_only,jibe's,gybe's,,gybe's,,scowl_varcon
spelling_only-04103,jibed,spelling_only,jibed,gybed,,gybed,,scowl_varcon
spelling_only-04105,jibes,spelling_only,jibes,gybes,,gybes,,scowl_varcon
spelling_only-04104,jibing,spelling_only,jibing,gybing,,gybing,,scowl_varcon
spelling_only-04107,jor,spelling_only,jor,jour,,,,scowl_varcon
spelling_only-04108,jors,spelling_only,jors,jours,,,,scowl_varcon
spelling_only-04111,judgment's,spelling_only,judgment's,judgement's,,judgment's,,scowl_varcon
spelling_only-04112,judgmental,spelling_only,judgmental,judgemental,,judgmental,,scowl_varcon
spelling_only-04113,judgmentaler,spelling_only,judgmentaler,judgementaler,,judgmentaler,,scowl_varcon
spelling_only-04114,judgmentalest,spelling_only,judgmentalest,judgementalest,,judgmentalest,,scowl_varcon
spelling_only-04110,judgments,spelling_only,judgments,judgements,,judgments,,scowl_varcon
spelling_only-04115,kane,spelling_only,kane,kanae,,,,scowl_varcon
spelling_only-04116,ked,spelling_only,ked,kaed,,,,scowl_varcon
spelling_only-04117,kellia,spelling_only,kellia,koellia,,,,scowl_varcon
spelling_only-04118,kembed,spelling_only,kembed,kemboed,,,,scowl_varcon
spelling_only-04119,kenneled,spelling_only,kenneled,kennelled,,,,scowl_varcon
spelling_only-04120,kenneling,spelling_only,kenneling,kennelling,,,,scowl_varcon
spelling_only-04121,kerneled,spelling_only,kerneled,kernelled,,,,scowl_varcon
spelling_only-04122,kerneling,spelling_only,kerneling,kernelling,,,,scowl_varcon
spelling_only-04123,ketonemia,spelling_only,ketonemia,ketonaemia,,,,scowl_varcon
spelling_only-04124,kiloliter,spelling_only,kiloliter,kilolitre,,,,scowl_varcon
spelling_only-04126,kiloliter's,spelling_only,kiloliter's,kilolitre's,,,,scowl_varcon
spelling_only-04125,kiloliters,spelling_only,kiloliters,kilolitres,,,,scowl_varcon
spelling_only-04129,kilometer's,spelling_only,kilometer's,kilometre's,,kilometre's,,scowl_varcon
spelling_only-04130,kindergartner,spelling_only,kindergartner,kindergartener,,kindergartner,,scowl_varcon
spelling_only-04132,kindergartner's,spelling_only,kindergartner's,kindergartener's,,kindergartner's,,scowl_varcon
spelling_only-04131,kindergartners,spelling_only,kindergartners,kindergarteners,,kindergartners,,scowl_varcon
spelling_only-04137,kinestheses,spelling_only,kinestheses,kinaestheses,,,,scowl_varcon
spelling_only-04133,kinesthesia,spelling_only,kinesthesia,kinaesthesia,,kinesthesia,,scowl_varcon
spelling_only-04135,kinesthesia's,spelling_only,kinesthesia's,kinaesthesia's,,kinesthesia's,,scowl_varcon
spelling_only-04134,kinesthesias,spelling_only,kinesthesias,kinaesthesias,,kinesthesias,,scowl_varcon
spelling_only-04136,kinesthesis,spelling_only,kinesthesis,kinaesthesis,,,,scowl_varcon
spelling_only-04138,kinesthesis's,spelling_only,kinesthesis's,kinaesthesis's,,,,scowl_varcon
spelling_only-04139,kinesthetic,spelling_only,kinesthetic,kinaesthetic,,kinesthetic,,scowl_varcon
spelling_only-04144,kinestheticallier,spelling_only,kinestheticallier,kinaestheticallier,,,,scowl_varcon
spelling_only-04145,kinestheticalliest,spelling_only,kinestheticalliest,kinaestheticalliest,,,,scowl_varcon
spelling_only-04143,kinesthetically,spelling_only,kinesthetically,kinaesthetically,,,,scowl_varcon
spelling_only-04140,kinestheticer,spelling_only,kinestheticer,kinaestheticer,,kinestheticer,,scowl_varcon
spelling_only-04141,kinestheticest,spelling_only,kinestheticest,kinaestheticest,,kinestheticest,,scowl_varcon
spelling_only-04142,kinesthetics,spelling_only,kinesthetics,kinaesthetics,,kinesthetics,,scowl_varcon
spelling_only-04146,labelable,spelling_only,labelable,labellable,,,,scowl_varcon
spelling_only-04147,labeler,spelling_only,labeler,labeller,,,,scowl_varcon
spelling_only-04149,labeler's,spelling_only,labeler's,labeller's,,,,scowl_varcon
spelling_only-04148,labelers,spelling_only,labelers,labellers,,,,scowl_varcon
spelling_only-04150,labiate,spelling_only,labiate,labiatae,,,,scowl_varcon
spelling_only-04154,labor's,spelling_only,labor's,labour's,,labour's,,scowl_varcon
spelling_only-04159,laborabilities,spelling_only,laborabilities,labourabilities,,,,scowl_varcon
spelling_only-04158,laborability,spelling_only,laborability,labourability,,,,scowl_varcon
spelling_only-04160,laborability's,spelling_only,laborability's,labourability's,,,,scowl_varcon
spelling_only-04161,laborable,spelling_only,laborable,labourable,,,,scowl_varcon
spelling_only-04163,laborable's,spelling_only,laborable's,labourable's,,,,scowl_varcon
spelling_only-04162,laborables,spelling_only,laborables,labourables,,,,scowl_varcon
spelling_only-04164,laborage,spelling_only,laborage,labourage,,,,scowl_varcon
spelling_only-04171,labored's,spelling_only,labored's,laboured's,,,,scowl_varcon
spelling_only-04166,laboredlier,spelling_only,laboredlier,labouredlier,,,,scowl_varcon
spelling_only-04167,laboredliest,spelling_only,laboredliest,labouredliest,,,,scowl_varcon
spelling_only-04165,laboredly,spelling_only,laboredly,labouredly,,,,scowl_varcon
spelling_only-04168,laboredness,spelling_only,laboredness,labouredness,,,,scowl_varcon
spelling_only-04170,laboredness's,spelling_only,laboredness's,labouredness's,,,,scowl_varcon
spelling_only-04169,laborednesses,spelling_only,laborednesses,labourednesses,,,,scowl_varcon
spelling_only-04174,laborer's,spelling_only,laborer's,labourer's,,labourer's,,scowl_varcon
spelling_only-04175,laboress,spelling_only,laboress,labouress,,,,scowl_varcon
spelling_only-04176,laborhood,spelling_only,laborhood,labourhood,,,,scowl_varcon
spelling_only-04178,laborhood's,spelling_only,laborhood's,labourhood's,,,,scowl_varcon
spelling_only-04177,laborhoods,spelling_only,laborhoods,labourhoods,,,,scowl_varcon
spelling_only-04156,laboring's,spelling_only,laboring's,labouring's,,labouring's,,scowl_varcon
spelling_only-04180,laboringlier,spelling_only,laboringlier,labouringlier,,,,scowl_varcon
spelling_only-04181,laboringliest,spelling_only,laboringliest,labouringliest,,,,scowl_varcon
spelling_only-04179,laboringly,spelling_only,laboringly,labouringly,,,,scowl_varcon
spelling_only-04155,laborings,spelling_only,laborings,labourings,,labourings,,scowl_varcon
spelling_only-04182,laborism,spelling_only,laborism,labourism,,,,scowl_varcon
spelling_only-04184,laborism's,spelling_only,laborism's,labourism's,,,,scowl_varcon
spelling_only-04183,laborisms,spelling_only,laborisms,labourisms,,,,scowl_varcon
spelling_only-04185,laborist,spelling_only,laborist,labourist,,,,scowl_varcon
spelling_only-04187,laborist's,spelling_only,laborist's,labourist's,,,,scowl_varcon
spelling_only-04186,laborists,spelling_only,laborists,labourists,,,,scowl_varcon
spelling_only-04188,laborite,spelling_only,laborite,labourite,,,,scowl_varcon
spelling_only-04190,laborite's,spelling_only,laborite's,labourite's,,,,scowl_varcon
spelling_only-04189,laborites,spelling_only,laborites,labourites,,,,scowl_varcon
spelling_only-04191,laborless,spelling_only,laborless,labourless,,,,scowl_varcon
spelling_only-04192,laborlesser,spelling_only,laborlesser,labourlesser,,,,scowl_varcon
spelling_only-04194,laborlesses,spelling_only,laborlesses,labourlesses,,,,scowl_varcon
spelling_only-04193,laborlessest,spelling_only,laborlessest,labourlessest,,,,scowl_varcon
spelling_only-04195,laborsaving,spelling_only,laborsaving,laboursaving,,,,scowl_varcon
spelling_only-04196,laborsome,spelling_only,laborsome,laboursome,,,,scowl_varcon
spelling_only-04197,laborsomely,spelling_only,laborsomely,laboursomely,,,,scowl_varcon
spelling_only-04201,lackluster's,spelling_only,lackluster's,lacklustre's,,,,scowl_varcon
spelling_only-04198,lacklusterrer,spelling_only,lacklusterrer,lacklustrer,,,,scowl_varcon
spelling_only-04199,lacklusterrest,spelling_only,lacklusterrest,lacklustrest,,,,scowl_varcon
spelling_only-04200,lacklusters,spelling_only,lacklusters,lacklustres,,,,scowl_varcon
spelling_only-04202,laer,spelling_only,laer,lare,,,,scowl_varcon
spelling_only-04203,laers,spelling_only,laers,lares,,,,scowl_varcon
spelling_only-04207,lapeled,spelling_only,lapeled,lapelled,,,,scowl_varcon
spelling_only-04208,laster,spelling_only,laster,lastre,,,,scowl_varcon
spelling_only-04209,laure,spelling_only,laure,laurae,,,,scowl_varcon
spelling_only-04210,laureled,spelling_only,laureled,laurelled,,,,scowl_varcon
spelling_only-04211,laureling,spelling_only,laureling,laurelling,,,,scowl_varcon
spelling_only-04212,lavolted,spelling_only,lavolted,lavoltaed,,,,scowl_varcon
spelling_only-04213,le,spelling_only,le,loe,,,,scowl_varcon
spelling_only-04218,le's,spelling_only,le's,loe's,,,,scowl_varcon
spelling_only-04214,leguminose,spelling_only,leguminose,leguminosae,,,,scowl_varcon
spelling_only-04215,leporide,spelling_only,leporide,leporidae,,,,scowl_varcon
spelling_only-04216,leptospire,spelling_only,leptospire,leptospirae,,,,scowl_varcon
spelling_only-04204,ler,spelling_only,ler,laer,,,,scowl_varcon
spelling_only-04205,lered,spelling_only,lered,laered,,,,scowl_varcon
spelling_only-04206,lering,spelling_only,lering,laering,,,,scowl_varcon
spelling_only-04217,lernean,spelling_only,lernean,lernaean,,,,scowl_varcon
spelling_only-04219,lesses,spelling_only,lesses,loesses,,,,scowl_varcon
spelling_only-04220,leucemia,spelling_only,leucemia,leucaemia,,,,scowl_varcon
spelling_only-04221,leucemias,spelling_only,leucemias,leucaemias,,,,scowl_varcon
spelling_only-04222,leucemic,spelling_only,leucemic,leucaemic,,,,scowl_varcon
spelling_only-04223,leuchemia,spelling_only,leuchemia,leuchaemia,,,,scowl_varcon
spelling_only-04224,leucocythemia,spelling_only,leucocythemia,leucocythaemia,,,,scowl_varcon
spelling_only-04225,leucocythemic,spelling_only,leucocythemic,leucocythaemic,,,,scowl_varcon
spelling_only-04226,leucorrhea,spelling_only,leucorrhea,leucorrhoea,,,,scowl_varcon
spelling_only-04228,leucorrhea's,spelling_only,leucorrhea's,leucorrhoea's,,,,scowl_varcon
spelling_only-04229,leucorrheal,spelling_only,leucorrheal,leucorrhoeal,,,,scowl_varcon
spelling_only-04227,leucorrheas,spelling_only,leucorrheas,leucorrhoeas,,,,scowl_varcon
spelling_only-04232,leukemia's,spelling_only,leukemia's,leukaemia's,,leukemia's,,scowl_varcon
spelling_only-04231,leukemias,spelling_only,leukemias,leukaemias,,leukemias,,scowl_varcon
spelling_only-04234,leukemogeneses,spelling_only,leukemogeneses,leukaemogeneses,,,,scowl_varcon
spelling_only-04233,leukemogenesis,spelling_only,leukemogenesis,leukaemogenesis,,,,scowl_varcon
spelling_only-04235,leukorrhea,spelling_only,leukorrhea,leukorrhoea,,,,scowl_varcon
spelling_only-04236,leukorrheal,spelling_only,leukorrheal,leukorrhoeal,,,,scowl_varcon
spelling_only-04237,leveler's,spelling_only,leveler's,leveller's,,,,scowl_varcon
spelling_only-04238,levelest,spelling_only,levelest,levellest,,,,scowl_varcon
spelling_only-04239,leveling's,spelling_only,leveling's,levelling's,,,,scowl_varcon
spelling_only-04240,levigate,spelling_only,levigate,laevigate,,,,scowl_varcon
spelling_only-04241,levigated,spelling_only,levigated,laevigated,,,,scowl_varcon
spelling_only-04243,levigates,spelling_only,levigates,laevigates,,,,scowl_varcon
spelling_only-04242,levigating,spelling_only,levigating,laevigating,,,,scowl_varcon
spelling_only-04244,levo,spelling_only,levo,laevo,,,,scowl_varcon
spelling_only-04245,levoduction,spelling_only,levoduction,laevoduction,,,,scowl_varcon
spelling_only-04246,levogyrate,spelling_only,levogyrate,laevogyrate,,,,scowl_varcon
spelling_only-04247,levogyre,spelling_only,levogyre,laevogyre,,,,scowl_varcon
spelling_only-04248,levogyrous,spelling_only,levogyrous,laevogyrous,,,,scowl_varcon
spelling_only-04249,levolactic,spelling_only,levolactic,laevolactic,,,,scowl_varcon
spelling_only-04250,levorotation,spelling_only,levorotation,laevorotation,,,,scowl_varcon
spelling_only-04252,levorotation's,spelling_only,levorotation's,laevorotation's,,,,scowl_varcon
spelling_only-04251,levorotations,spelling_only,levorotations,laevorotations,,,,scowl_varcon
spelling_only-04253,levorotatory,spelling_only,levorotatory,laevorotatory,,,,scowl_varcon
spelling_only-04254,levotartaric,spelling_only,levotartaric,laevotartaric,,,,scowl_varcon
spelling_only-04255,levoversion,spelling_only,levoversion,laevoversion,,,,scowl_varcon
spelling_only-04256,levulin,spelling_only,levulin,laevulin,,,,scowl_varcon
spelling_only-04257,levulose,spelling_only,levulose,laevulose,,,,scowl_varcon
spelling_only-04259,levulose's,spelling_only,levulose's,laevulose's,,,,scowl_varcon
spelling_only-04258,levuloses,spelling_only,levuloses,laevuloses,,,,scowl_varcon
spelling_only-04260,libelant,spelling_only,libelant,libellant,,,,scowl_varcon
spelling_only-04262,libelant's,spelling_only,libelant's,libellant's,,,,scowl_varcon
spelling_only-04261,libelants,spelling_only,libelants,libellants,,,,scowl_varcon
spelling_only-04263,libelee,spelling_only,libelee,libellee,,,,scowl_varcon
spelling_only-04265,libelee's,spelling_only,libelee's,libellee's,,,,scowl_varcon
spelling_only-04264,libelees,spelling_only,libelees,libellees,,,,scowl_varcon
spelling_only-04266,libeler,spelling_only,libeler,libeller,,,,scowl_varcon
spelling_only-04268,libeler's,spelling_only,libeler's,libeller's,,,,scowl_varcon
spelling_only-04267,libelers,spelling_only,libelers,libellers,,,,scowl_varcon
spelling_only-04270,libelouser,spelling_only,libelouser,libellouser,,libellouser,,scowl_varcon
spelling_only-04271,libelousest,spelling_only,libelousest,libellousest,,libellousest,,scowl_varcon
spelling_only-04273,libelouslier,spelling_only,libelouslier,libellouslier,,,,scowl_varcon
spelling_only-04274,libelousliest,spelling_only,libelousliest,libellousliest,,,,scowl_varcon
spelling_only-04272,libelously,spelling_only,libelously,libellously,,,,scowl_varcon
spelling_only-04275,liber,spelling_only,liber,libre,,,,scowl_varcon
spelling_only-04276,libre,spelling_only,libre,librae,,,,scowl_varcon
spelling_only-04277,license's,spelling_only,license's,licence's,,,,scowl_varcon
spelling_only-04278,licenseless,spelling_only,licenseless,licenceless,,,,scowl_varcon
spelling_only-04279,licenselesses,spelling_only,licenselesses,licencelesses,,,,scowl_varcon
spelling_only-04280,lignose,spelling_only,lignose,lignosae,,,,scowl_varcon
spelling_only-04281,ligule,spelling_only,ligule,ligulae,,,,scowl_varcon
spelling_only-04283,likabilities,spelling_only,likabilities,likeabilities,,,,scowl_varcon
spelling_only-04282,likability,spelling_only,likability,likeability,,,,scowl_varcon
spelling_only-04284,likability's,spelling_only,likability's,likeability's,,,,scowl_varcon
spelling_only-04285,likableness,spelling_only,likableness,likeableness,,,,scowl_varcon
spelling_only-04287,likableness's,spelling_only,likableness's,likeableness's,,,,scowl_varcon
